element=1
l=0 n=6
  8.2932759000000004e+01  2.0043000000000001e-03
  1.2452437000000000e+01  1.5288800000000000e-02
  2.8330595999999999e+00  7.5316900000000006e-02
  8.0001038000000002e-01  2.5633450000000002e-01
  2.5859497999999997e-01  4.9761870000000002e-01
  8.9969183999999994e-02  2.9675610000000002e-01
end=1
element=2
l=0 n=6
  2.3423121000000000e+02  2.6101000000000002e-03
  3.5178392000000002e+01  1.9550900000000000e-02
  7.9910313000000004e+00  9.1017899999999999e-02
  2.2124419999999998e+00  2.7201379999999997e-01
  6.6706611999999998e-01  4.7800900000000002e-01
  2.0894799000000000e-01  3.0781979999999998e-01
end=2
element=3
l=0 n=12
  7.2374274999999998e+03  1.2940000000000000e-04
  1.0797166999999999e+03  8.4460000000000004e-04
  2.4550191000000001e+02  4.3112999999999997e-03
  6.9535876999999999e+01  1.7630099999999999e-02
  2.2661995000000001e+01  5.9283599999999999e-02
  8.1311063000000008e+00  1.5870989999999999e-01
  3.1001322999999998e+00  3.1590069999999998e-01
  1.2283838000000000e+00  4.0115390000000001e-01
  4.9395016000000003e-01  1.9925889999999999e-01
  9.3077167000000002e-02  9.6481999999999991e-03
  4.5958947000000000e-02 -5.2404000000000001e-03
  2.1498395999999999e-02  1.7083000000000001e-03
l=0 n=12
  7.2374274999999998e+03 -2.0200000000000000e-05
  1.0797166999999999e+03 -1.3200000000000001e-04
  2.4550191000000001e+02 -6.7590000000000000e-04
  6.9535876999999999e+01 -2.7740000000000000e-03
  2.2661995000000001e+01 -9.4991999999999993e-03
  8.1311063000000008e+00 -2.6303600000000000e-02
  3.1001322999999998e+00 -5.7208500000000002e-02
  1.2283838000000000e+00 -9.5162200000000002e-02
  4.9395016000000003e-01 -1.2157080000000001e-01
  9.3077167000000002e-02  3.0117880000000002e-01
  4.5958947000000000e-02  5.5110389999999998e-01
  2.1498395999999999e-02  2.5123610000000002e-01
end=3
element=4
l=0 n=12
  1.4682369000000001e+04  1.3030000000000000e-04
  2.1819292000000000e+03  7.6599999999999997e-04
  4.9572118999999998e+02  3.8229000000000002e-03
  1.4041641000000001e+02  1.5604300000000000e-02
  4.5765948999999999e+01  5.3062600000000001e-02
  1.6453927000000000e+01  1.4579400000000001e-01
  6.3169931999999998e+00  3.0268360000000000e-01
  2.5345930999999999e+00  4.0468989999999999e-01
  1.0353654999999999e+00  2.2225880000000001e-01
  2.5279254000000001e-01  1.2979500000000000e-02
  1.0516439000000000e-01 -4.6937000000000003e-03
  4.2606882999999998e-02  1.2436999999999999e-03
l=0 n=12
  1.4682369000000001e+04 -2.3700000000000000e-05
  2.1819292000000000e+03 -1.4009999999999999e-04
  4.9572118999999998e+02 -6.9589999999999995e-04
  1.4041641000000001e+02 -2.8835000000000002e-03
  4.5765948999999999e+01 -9.8524000000000007e-03
  1.6453927000000000e+01 -2.8639899999999999e-02
  6.3169931999999998e+00 -6.3786999999999996e-02
  2.5345930999999999e+00 -1.1719510000000000e-01
  1.0353654999999999e+00 -1.2109399999999999e-01
  2.5279254000000001e-01  2.5351580000000001e-01
  1.0516439000000000e-01  5.8182900000000004e-01
  4.2606882999999998e-02  2.9164489999999998e-01
end=4
element=5
l=0 n=12
  1.3480560000000000e+06  9.0000000000000002e-06
  1.2257850000000000e+04  2.7920000000000001e-04
  1.8066410000000001e+03  1.7149999999999999e-03
  4.0647600000000000e+02  8.6796000000000009e-03
  1.1399079999999999e+02  3.5153200000000003e-02
  3.6850239999999999e+01  1.1323350000000000e-01
  1.3110910000000001e+01  2.7306900000000001e-01
  4.9649869999999998e+00  4.2596709999999999e-01
  1.9365209999999999e+00  2.8038000000000002e-01
  5.0377510000000003e-01  2.3209500000000001e-02
  2.0607320000000001e-01 -6.5852000000000003e-03
  7.8884860000000001e-02  1.7840000000000000e-03
l=0 n=12
  1.3480560000000000e+06 -1.7999999999999999e-06
  1.2257850000000000e+04 -5.6499999999999998e-05
  1.8066410000000001e+03 -3.4640000000000002e-04
  4.0647600000000000e+02 -1.7673999999999999e-03
  1.1399079999999999e+02 -7.2045000000000000e-03
  3.6850239999999999e+01 -2.4222100000000000e-02
  1.3110910000000001e+01 -6.2777899999999998e-02
  4.9649869999999998e+00 -1.2692570000000000e-01
  1.9365209999999999e+00 -1.4580620000000000e-01
  5.0377510000000003e-01  2.1374879999999999e-01
  2.0607320000000001e-01  5.8702100000000002e-01
  7.8884860000000001e-02  3.3442410000000000e-01
l=1 n=8
  1.0414650000000000e+04  9.9999999999999995e-07
  3.4853960000000001e+01  2.4719999999999998e-03
  8.1603999999999992e+00  1.6946099999999999e-02
  2.4504899999999998e+00  7.2036199999999995e-02
  8.4564539999999999e-01  2.1338199999999999e-01
  3.1535330000000000e-01  4.0324030000000000e-01
  1.1731410000000000e-01  4.1757010000000000e-01
  4.3559859999999999e-02  1.1066210000000000e-01
end=5
element=6
l=0 n=12
  4.5124820000000000e+04  1.2940000000000000e-04
  6.1961920000000000e+03  6.7179999999999996e-04
  1.3782819999999999e+03  3.1440999999999999e-03
  3.8407490000000001e+02  1.2963799999999999e-02
  1.2253810000000000e+02  4.5968200000000001e-02
  4.3028190000000002e+01  1.3357089999999999e-01
  1.6267920000000000e+01  2.9371700000000001e-01
