element=3
l=0 n=14
  9.4979344000000001e+03  9.6689999999999998e-05
  1.4168112000000001e+03  6.0871000000000005e-04
  3.2145994000000002e+02  3.1015200000000000e-03
  9.1124162999999996e+01  1.2669049999999999e-02
  2.9999891000000002e+01  4.2480129999999998e-02
  1.1017631000000000e+01  1.1501833000000000e-01
  4.3728009999999999e+00  2.3986500999999999e-01
  1.8312560000000000e+00  3.5843001000000002e-01
  8.0226100000000000e-01  3.0485277999999999e-01
  3.6264800000000003e-01  8.8242619999999994e-02
  1.1399500000000000e-01 -8.4458999999999999e-04
  5.1236999999999998e-02 -7.9439599999999999e-03
  2.2467999999999998e-02 -3.7644200000000001e-03
  7.8600000000000007e-03 -8.8690000000000006e-05
l=0 n=14
  9.4979344000000001e+03 -1.2449999999999999e-05
  1.4168112000000001e+03 -7.8390000000000000e-05
  3.2145994000000002e+02 -4.0070999999999998e-04
  9.1124162999999996e+01 -1.6452500000000000e-03
  2.9999891000000002e+01 -5.6346000000000000e-03
  1.1017631000000000e+01 -1.5907810000000001e-02
  4.3728009999999999e+00 -3.6125820000000003e-02
  1.8312560000000000e+00 -6.4599279999999995e-02
  8.0226100000000000e-01 -1.0083217999999999e-01
  3.6264800000000003e-01 -9.7576140000000006e-02
  1.1399500000000000e-01  2.3012158999999999e-01
  5.1236999999999998e-02  6.1023897999999999e-01
  2.2467999999999998e-02  2.8494060999999998e-01
  7.8600000000000007e-03  4.0268999999999999e-03
l=0 n=14
  9.4979344000000001e+03  1.1649000000000000e-04
  1.4168112000000001e+03  7.4118999999999997e-04
  3.2145994000000002e+02  3.7757699999999999e-03
  9.1124162999999996e+01  1.6490260000000000e-02
  2.9999891000000002e+01  6.5198800000000001e-02
  1.1017631000000000e+01  2.5174746999999997e-01
  4.3728009999999999e+00  4.8233784000000002e-01
  1.8312560000000000e+00  1.8004450000000002e-02
  8.0226100000000000e-01 -4.3770288000000002e-01
  3.6264800000000003e-01 -1.5969485999999999e-01
  1.1399500000000000e-01 -6.9319480000000000e-01
  5.1236999999999998e-02  1.6003113999999999e-01
  2.2467999999999998e-02  5.9222156999999997e-01
  7.8600000000000007e-03  4.5829920000000003e-02
l=0 n=14
  9.4979344000000001e+03 -1.0463000000000001e-04
  1.4168112000000001e+03 -6.7058999999999999e-04
  3.2145994000000002e+02 -3.3955000000000001e-03
  9.1124162999999996e+01 -1.5304560000000000e-02
  2.9999891000000002e+01 -6.3296549999999993e-02
  1.1017631000000000e+01 -2.6466317000000000e-01
  4.3728009999999999e+00 -4.4973791000000002e-01
  1.8312560000000000e+00  1.5356532000000001e-01
  8.0226100000000000e-01  7.1922536999999997e-01
  3.6264800000000003e-01  3.8378889999999999e-01
  1.1399500000000000e-01 -1.3969811999999999e+00
  5.1236999999999998e-02 -6.0084169999999999e-02
  2.2467999999999998e-02  9.2527450000000000e-01
  7.8600000000000007e-03  8.2465970000000000e-02
l=1 n=9
  1.3119503999999999e+01  1.5249400000000000e-03
  3.0774241999999998e+00  8.3148300000000005e-03
  1.0988005000000001e+00  1.9332030000000000e-02
  4.3577840000000001e-01  4.9342930000000000e-02
  1.8024319999999999e-01  1.6235540000000001e-01
  7.6133300000000001e-02  3.8475053999999997e-01
  3.2546499999999999e-02  4.3361003999999997e-01
  1.4018200000000000e-02  1.2870059000000000e-01
  4.9064000000000000e-03 -1.0185200000000000e-03
l=1 n=9
  1.3119503999999999e+01 -7.2156300000000007e-02
  3.0774241999999998e+00 -3.5895424999999997e-01
  1.0988005000000001e+00 -2.1512924999999999e-01
  4.3577840000000001e-01 -7.6846310000000001e-02
  1.8024319999999999e-01 -3.5543490999999999e-01
